index,time_from_trigger_s,sample_signed_approx_24bit,trigger,frame_error_latched
6246,7.925001481,3072,0,0
6247,7.926518519,-1024,0,0
6248,7.928035556,0,0,0
6249,7.929552593,1024,0,0
6250,7.931069630,0,0,0
6251,7.932586667,5120,0,0
6252,7.934103704,3072,0,0
6253,7.935620741,3072,0,0
6254,7.937137778,1024,0,0
6255,7.938654815,1024,0,0
6256,7.940171852,3072,0,0
6257,7.941688889,1024,0,0
6258,7.943205926,1024,0,0
6259,7.944722963,-1024,0,0
6260,7.946240000,2048,0,0
6261,7.947757037,0,0,0
6262,7.949274074,2048,0,0
6263,7.950791111,1024,0,0
6264,7.952308148,0,0,0
6265,7.953825185,2048,0,0
6266,7.955342222,2048,0,0
6267,7.956859259,1024,0,0
6268,7.958376296,1024,0,0
6269,7.959893333,2048,0,0
6270,7.961410370,3072,0,0
6271,7.962927407,3072,0,0
6272,7.964444444,3072,0,0
6273,7.965961481,6144,0,0
6274,7.967478519,5120,0,0
6275,7.968995556,5120,0,0
6276,7.970512593,5120,0,0
6277,7.972029630,5120,0,0
6278,7.973546667,5120,0,0
6279,7.975063704,4096,0,0
6280,7.976580741,4096,0,0
6281,7.978097778,1024,0,0
6282,7.979614815,4096,0,0
6283,7.981131852,3072,0,0
6284,7.982648889,4096,0,0
6285,7.984165926,3072,0,0
6286,7.985682963,1024,0,0
6287,7.987200000,3072,0,0
6288,7.988717037,1024,0,0
6289,7.990234074,-1024,0,0
6290,7.991751111,-1024,0,0
6291,7.993268148,0,0,0
6292,7.994785185,-1024,0,0
6293,7.996302222,1024,0,0
6294,7.997819259,3072,0,0
6295,7.999336296,0,0,0
6296,8.000853333,1024,0,0
6297,8.002370370,3072,0,0
6298,8.003887407,4096,0,0
6299,8.005404444,4096,0,0
6300,8.006921481,2048,0,0
6301,8.008438519,2048,0,0
6302,8.009955556,1024,0,0
6303,8.011472593,2048,0,0
6304,8.012989630,2048,0,0
6305,8.014506667,1024,0,0
6306,8.016023704,3072,0,0
6307,8.017540741,4096,0,0
6308,8.019057778,1024,0,0
6309,8.020574815,4096,0,0
6310,8.022091852,0,0,0
6311,8.023608889,1024,0,0
6312,8.025125926,1024,0,0
6313,8.026642963,2048,0,0
6314,8.028160000,4096,0,0
6315,8.029677037,2048,0,0
6316,8.031194074,2048,0,0
6317,8.032711111,3072,0,0
6318,8.034228148,0,0,0
6319,8.035745185,3072,0,0
6320,8.037262222,0,0,0
6321,8.038779259,0,0,0
6322,8.040296296,1024,0,0
6323,8.041813333,1024,0,0
6324,8.043330370,0,0,0
6325,8.044847407,0,0,0
6326,8.046364444,1024,0,0
6327,8.047881481,4096,0,0
6328,8.049398519,1024,0,0
6329,8.050915556,2048,0,0
6330,8.052432593,0,0,0
6331,8.053949630,2048,0,0
6332,8.055466667,3072,0,0
6333,8.056983704,1024,0,0
6334,8.058500741,0,0,0
6335,8.060017778,-2048,0,0
6336,8.061534815,-2048,0,0
6337,8.063051852,-3072,0,0
6338,8.064568889,-5120,0,0
6339,8.066085926,-6144,0,0
6340,8.067602963,-8192,0,0
6341,8.069120000,-8192,0,0
6342,8.070637037,-5120,0,0
6343,8.072154074,-6144,0,0
6344,8.073671111,-6144,0,0
6345,8.075188148,-6144,0,0
6346,8.076705185,-7168,0,0
6347,8.078222222,-7168,0,0
6348,8.079739259,-7168,0,0
6349,8.081256296,-7168,0,0
6350,8.082773333,-8192,0,0
6351,8.084290370,-6144,0,0
6352,8.085807407,-4096,0,0
6353,8.087324444,-7168,0,0
6354,8.088841481,-5120,0,0
6355,8.090358519,-6144,0,0
6356,8.091875556,-7168,0,0
6357,8.093392593,-8192,0,0
6358,8.094909630,-5120,0,0
6359,8.096426667,-2048,0,0
6360,8.097943704,-3072,0,0
6361,8.099460741,-4096,0,0
6362,8.100977778,-5120,0,0
6363,8.102494815,-6144,0,0
6364,8.104011852,-5120,0,0
6365,8.105528889,-7168,0,0
6366,8.107045926,-5120,0,0
6367,8.108562963,-7168,0,0
6368,8.110080000,-5120,0,0
6369,8.111597037,-5120,0,0
6370,8.113114074,-5120,0,0
6371,8.114631111,-2048,0,0
6372,8.116148148,-3072,0,0
6373,8.117665185,-4096,0,0
6374,8.119182222,-2048,0,0
6375,8.120699259,-2048,0,0
6376,8.122216296,-5120,0,0
6377,8.123733333,-3072,0,0
6378,8.125250370,-4096,0,0
6379,8.126767407,-4096,0,0
6380,8.128284444,-5120,0,0
6381,8.129801481,-1024,0,0
6382,8.131318519,-3072,0,0
6383,8.132835556,-4096,0,0
6384,8.134352593,-2048,0,0
6385,8.135869630,-2048,0,0
6386,8.137386667,-4096,0,0
6387,8.138903704,-6144,0,0
6388,8.140420741,-5120,0,0
6389,8.141937778,-4096,0,0
6390,8.143454815,-2048,0,0
6391,8.144971852,-1024,0,0
6392,8.146488889,2048,0,0
6393,8.148005926,1024,0,0
6394,8.149522963,0,0,0
6395,8.151040000,0,0,0
6396,8.152557037,1024,0,0
6397,8.154074074,0,0,0
6398,8.155591111,3072,0,0
6399,8.157108148,5120,0,0
6400,8.158625185,5120,0,0
6401,8.160142222,4096,0,0
6402,8.161659259,4096,0,0
6403,8.163176296,4096,0,0
6404,8.164693333,4096,0,0
6405,8.166210370,3072,0,0
6406,8.167727407,5120,0,0
6407,8.169244444,3072,0,0
6408,8.170761481,4096,0,0
6409,8.172278519,3072,0,0
6410,8.173795556,2048,0,0
6411,8.175312593,1024,0,0
6412,8.176829630,3072,0,0
6413,8.178346667,4096,0,0
6414,8.179863704,4096,0,0
6415,8.181380741,3072,0,0
6416,8.182897778,5120,0,0
6417,8.184414815,2048,0,0
6418,8.185931852,3072,0,0
6419,8.187448889,3072,0,0
6420,8.188965926,4096,0,0
6421,8.190482963,2048,0,0
6422,8.192000000,2048,0,0
6423,8.193517037,1024,0,0
6424,8.195034074,4096,0,0
6425,8.196551111,2048,0,0
6426,8.198068148,0,0,0
6427,8.199585185,-2048,0,0
6428,8.201102222,0,0,0
6429,8.202619259,0,0,0
6430,8.204136296,-3072,0,0
6431,8.205653333,-3072,0,0
6432,8.207170370,-5120,0,0
6433,8.208687407,-5120,0,0
6434,8.210204444,-3072,0,0
6435,8.211721481,-6144,0,0
6436,8.213238519,-6144,0,0
6437,8.214755556,-6144,0,0
6438,8.216272593,-5120,0,0
6439,8.217789630,-5120,0,0
6440,8.219306667,-6144,0,0
6441,8.220823704,-3072,0,0
6442,8.222340741,-1024,0,0
6443,8.223857778,-4096,0,0
6444,8.225374815,-4096,0,0
6445,8.226891852,-4096,0,0
6446,8.228408889,-4096,0,0
6447,8.229925926,-4096,0,0
6448,8.231442963,-5120,0,0
6449,8.232960000,-7168,0,0
6450,8.234477037,-4096,0,0
6451,8.235994074,-6144,0,0
6452,8.237511111,-3072,0,0
6453,8.239028148,-4096,0,0
6454,8.240545185,-4096,0,0
6455,8.242062222,-4096,0,0
6456,8.243579259,-4096,0,0
6457,8.245096296,-4096,0,0
6458,8.246613333,-3072,0,0
6459,8.248130370,-3072,0,0
6460,8.249647407,-2048,0,0
6461,8.251164444,0,0,0
6462,8.252681481,1024,0,0
6463,8.254198519,1024,0,0
6464,8.255715556,-4096,0,0
6465,8.257232593,-3072,0,0
6466,8.258749630,-2048,0,0
6467,8.260266667,-2048,0,0
6468,8.261783704,-4096,0,0
6469,8.263300741,-2048,0,0
6470,8.264817778,-1024,0,0
6471,8.266334815,-1024,0,0
6472,8.267851852,-1024,0,0
6473,8.269368889,-3072,0,0
6474,8.270885926,-3072,0,0
6475,8.272402963,-3072,0,0
6476,8.273920000,-5120,0,0
6477,8.275437037,-4096,0,0
6478,8.276954074,-4096,0,0
6479,8.278471111,-2048,0,0
6480,8.279988148,-1024,0,0
6481,8.281505185,-1024,0,0
6482,8.283022222,-4096,0,0
6483,8.284539259,-3072,0,0
6484,8.286056296,-2048,0,0
6485,8.287573333,-3072,0,0
6486,8.289090370,-3072,0,0
6487,8.290607407,-4096,0,0
6488,8.292124444,-3072,0,0
6489,8.293641481,-3072,0,0
6490,8.295158519,-4096,0,0
6491,8.296675556,-3072,0,0
6492,8.298192593,-2048,0,0
6493,8.299709630,-2048,0,0
6494,8.301226667,-2048,0,0
6495,8.302743704,0,0,0
6496,8.304260741,1024,0,0
6497,8.305777778,2048,0,0
6498,8.307294815,3072,0,0
6499,8.308811852,-1024,0,0
6500,8.310328889,-2048,0,0
6501,8.311845926,-3072,0,0
6502,8.313362963,-2048,0,0
6503,8.314880000,-1024,0,0
6504,8.316397037,1024,0,0
6505,8.317914074,-2048,0,0
6506,8.319431111,-3072,0,0
6507,8.320948148,-2048,0,0
6508,8.322465185,-3072,0,0
6509,8.323982222,-1024,0,0
6510,8.325499259,-3072,0,0
6511,8.327016296,-2048,0,0
6512,8.328533333,-2048,0,0
6513,8.330050370,-3072,0,0
6514,8.331567407,1024,0,0
6515,8.333084444,0,0,0
6516,8.334601481,1024,0,0
6517,8.336118519,2048,0,0
6518,8.337635556,2048,0,0
6519,8.339152593,2048,0,0
6520,8.340669630,0,0,0
6521,8.342186667,2048,0,0
6522,8.343703704,0,0,0
6523,8.345220741,2048,0,0
6524,8.346737778,1024,0,0
6525,8.348254815,3072,0,0
6526,8.349771852,2048,0,0
6527,8.351288889,3072,0,0
6528,8.352805926,4096,0,0
6529,8.354322963,2048,0,0
6530,8.355840000,2048,0,0
6531,8.357357037,1024,0,0
6532,8.358874074,1024,0,0
6533,8.360391111,0,0,0
6534,8.361908148,-1024,0,0
6535,8.363425185,0,0,0
6536,8.364942222,-4096,0,0
6537,8.366459259,-2048,0,0
6538,8.367976296,-4096,0,0
6539,8.369493333,-4096,0,0
6540,8.371010370,-1024,0,0
6541,8.372527407,-1024,0,0
6542,8.374044444,-2048,0,0
6543,8.375561481,-2048,0,0
6544,8.377078519,-4096,0,0
6545,8.378595556,-1024,0,0
6546,8.380112593,1024,0,0
6547,8.381629630,-2048,0,0
6548,8.383146667,-1024,0,0
6549,8.384663704,-1024,0,0
6550,8.386180741,-4096,0,0
6551,8.387697778,-2048,0,0
6552,8.389214815,-3072,0,0
6553,8.390731852,-2048,0,0
6554,8.392248889,-2048,0,0
6555,8.393765926,-3072,0,0
6556,8.395282963,-3072,0,0
6557,8.396800000,-3072,0,0
6558,8.398317037,-3072,0,0
6559,8.399834074,-2048,0,0
6560,8.401351111,-3072,0,0
6561,8.402868148,-3072,0,0
6562,8.404385185,-2048,0,0
6563,8.405902222,-2048,0,0
6564,8.407419259,-1024,0,0
6565,8.408936296,1024,0,0
6566,8.410453333,1024,0,0
6567,8.411970370,0,0,0
6568,8.413487407,2048,0,0
6569,8.415004444,1024,0,0
6570,8.416521481,3072,0,0
6571,8.418038519,3072,0,0
6572,8.419555556,4096,0,0
6573,8.421072593,5120,0,0
6574,8.422589630,3072,0,0
6575,8.424106667,4096,0,0
6576,8.425623704,2048,0,0
6577,8.427140741,1024,0,0
6578,8.428657778,3072,0,0
6579,8.430174815,0,0,0
6580,8.431691852,1024,0,0
6581,8.433208889,3072,0,0
6582,8.434725926,0,0,0
6583,8.436242963,3072,0,0
6584,8.437760000,0,0,0
6585,8.439277037,0,0,0
6586,8.440794074,4096,0,0
6587,8.442311111,1024,0,0
6588,8.443828148,2048,0,0
6589,8.445345185,2048,0,0
6590,8.446862222,1024,0,0
6591,8.448379259,0,0,0
6592,8.449896296,1024,0,0
6593,8.451413333,1024,0,0
6594,8.452930370,1024,0,0
6595,8.454447407,2048,0,0
6596,8.455964444,3072,0,0
6597,8.457481481,1024,0,0
6598,8.458998519,2048,0,0
6599,8.460515556,1024,0,0
6600,8.462032593,2048,0,0
6601,8.463549630,2048,0,0
6602,8.465066667,1024,0,0
6603,8.466583704,-1024,0,0
6604,8.468100741,-1024,0,0
6605,8.469617778,-3072,0,0
6606,8.471134815,-5120,0,0
6607,8.472651852,-5120,0,0
6608,8.474168889,-3072,0,0
6609,8.475685926,-3072,0,0
6610,8.477202963,-1024,0,0
6611,8.478720000,-1024,0,0
6612,8.480237037,-2048,0,0
6613,8.481754074,2048,0,0
6614,8.483271111,2048,0,0
6615,8.484788148,1024,0,0
6616,8.486305185,1024,0,0
6617,8.487822222,1024,0,0
6618,8.489339259,0,0,0
6619,8.490856296,-1024,0,0
6620,8.492373333,0,0,0
6621,8.493890370,1024,0,0
6622,8.495407407,0,0,0
6623,8.496924444,2048,0,0
6624,8.498441481,3072,0,0
6625,8.499958519,1024,0,0
6626,8.501475556,0,0,0
6627,8.502992593,1024,0,0
6628,8.504509630,2048,0,0
6629,8.506026667,1024,0,0
6630,8.507543704,2048,0,0
6631,8.509060741,1024,0,0
6632,8.510577778,2048,0,0
6633,8.512094815,4096,0,0
6634,8.513611852,5120,0,0
6635,8.515128889,5120,0,0
6636,8.516645926,4096,0,0
6637,8.518162963,3072,0,0
6638,8.519680000,3072,0,0
6639,8.521197037,4096,0,0
6640,8.522714074,5120,0,0
6641,8.524231111,6144,0,0
6642,8.525748148,4096,0,0
6643,8.527265185,5120,0,0
6644,8.528782222,3072,0,0
6645,8.530299259,3072,0,0
6646,8.531816296,4096,0,0
6647,8.533333333,4096,0,0
6648,8.534850370,3072,0,0
6649,8.536367407,4096,0,0
6650,8.537884444,4096,0,0
6651,8.539401481,6144,0,0
6652,8.540918519,1024,0,0
6653,8.542435556,0,0,0
6654,8.543952593,1024,0,0
6655,8.545469630,0,0,0
6656,8.546986667,-1024,0,0
6657,8.548503704,-1024,0,0
6658,8.550020741,-1024,0,0
6659,8.551537778,-3072,0,0
6660,8.553054815,-4096,0,0
6661,8.554571852,-3072,0,0
6662,8.556088889,-2048,0,0
6663,8.557605926,-5120,0,0
6664,8.559122963,-4096,0,0
6665,8.560640000,-6144,0,0
6666,8.562157037,-5120,0,0
6667,8.563674074,-3072,0,0
6668,8.565191111,-2048,0,0
6669,8.566708148,-6144,0,0
6670,8.568225185,-5120,0,0
6671,8.569742222,-3072,0,0
6672,8.571259259,-4096,0,0
6673,8.572776296,-6144,0,0
6674,8.574293333,-4096,0,0
6675,8.575810370,-5120,0,0
6676,8.577327407,-3072,0,0
6677,8.578844444,-5120,0,0
6678,8.580361481,-5120,0,0
6679,8.581878519,-5120,0,0
6680,8.583395556,-4096,0,0
6681,8.584912593,-2048,0,0
6682,8.586429630,-3072,0,0
6683,8.587946667,-3072,0,0
6684,8.589463704,-4096,0,0
6685,8.590980741,-5120,0,0
6686,8.592497778,-5120,0,0
6687,8.594014815,-5120,0,0
6688,8.595531852,-5120,0,0
6689,8.597048889,-5120,0,0
6690,8.598565926,-4096,0,0
6691,8.600082963,-3072,0,0
6692,8.601600000,-6144,0,0
6693,8.603117037,-3072,0,0
6694,8.604634074,-3072,0,0
6695,8.606151111,-5120,0,0
6696,8.607668148,-3072,0,0
6697,8.609185185,-3072,0,0
6698,8.610702222,-4096,0,0
6699,8.612219259,-1024,0,0
6700,8.613736296,-2048,0,0
6701,8.615253333,-1024,0,0
6702,8.616770370,-2048,0,0
6703,8.618287407,-2048,0,0
6704,8.619804444,-6144,0,0
6705,8.621321481,-4096,0,0
6706,8.622838519,-6144,0,0
6707,8.624355556,-3072,0,0
6708,8.625872593,-5120,0,0
6709,8.627389630,-3072,0,0
6710,8.628906667,-7168,0,0
6711,8.630423704,-8192,0,0
6712,8.631940741,-6144,0,0
6713,8.633457778,-6144,0,0
6714,8.634974815,-3072,0,0
6715,8.636491852,-5120,0,0
6716,8.638008889,-5120,0,0
6717,8.639525926,-3072,0,0
6718,8.641042963,-2048,0,0
6719,8.642560000,-4096,0,0
6720,8.644077037,-2048,0,0
6721,8.645594074,-2048,0,0
6722,8.647111111,-2048,0,0
6723,8.648628148,-1024,0,0
6724,8.650145185,-2048,0,0
6725,8.651662222,-3072,0,0
6726,8.653179259,-4096,0,0
6727,8.654696296,-3072,0,0
6728,8.656213333,-2048,0,0
6729,8.657730370,0,0,0
6730,8.659247407,-3072,0,0
6731,8.660764444,-2048,0,0
6732,8.662281481,-4096,0,0
6733,8.663798519,-1024,0,0
6734,8.665315556,1024,0,0
6735,8.666832593,3072,0,0
6736,8.668349630,1024,0,0
6737,8.669866667,1024,0,0
6738,8.671383704,0,0,0
6739,8.672900741,0,0,0
6740,8.674417778,2048,0,0
6741,8.675934815,2048,0,0
6742,8.677451852,2048,0,0
6743,8.678968889,3072,0,0
6744,8.680485926,3072,0,0
6745,8.682002963,4096,0,0
6746,8.683520000,4096,0,0
6747,8.685037037,3072,0,0
6748,8.686554074,5120,0,0
6749,8.688071111,4096,0,0
6750,8.689588148,2048,0,0
6751,8.691105185,0,0,0
6752,8.692622222,1024,0,0
6753,8.694139259,0,0,0
6754,8.695656296,1024,0,0
6755,8.697173333,0,0,0
6756,8.698690370,3072,0,0
6757,8.700207407,2048,0,0
6758,8.701724444,2048,0,0
6759,8.703241481,2048,0,0
6760,8.704758519,-2048,0,0
6761,8.706275556,1024,0,0
6762,8.707792593,0,0,0
6763,8.709309630,-1024,0,0
6764,8.710826667,1024,0,0
6765,8.712343704,-1024,0,0
6766,8.713860741,4096,0,0
6767,8.715377778,2048,0,0
6768,8.716894815,0,0,0
6769,8.718411852,0,0,0
6770,8.719928889,-1024,0,0
6771,8.721445926,-2048,0,0
6772,8.722962963,-3072,0,0
6773,8.724480000,0,0,0
6774,8.725997037,-1024,0,0
6775,8.727514074,-2048,0,0
6776,8.729031111,-3072,0,0
6777,8.730548148,-4096,0,0
6778,8.732065185,-3072,0,0
6779,8.733582222,-3072,0,0
6780,8.735099259,-3072,0,0
6781,8.736616296,-4096,0,0
6782,8.738133333,-4096,0,0
6783,8.739650370,-7168,0,0
6784,8.741167407,-7168,0,0
6785,8.742684444,-6144,0,0
6786,8.744201481,-6144,0,0
6787,8.745718519,-7168,0,0
6788,8.747235556,-5120,0,0
6789,8.748752593,-3072,0,0
6790,8.750269630,-2048,0,0
6791,8.751786667,-1024,0,0
6792,8.753303704,1024,0,0
6793,8.754820741,0,0,0
6794,8.756337778,2048,0,0
6795,8.757854815,0,0,0
6796,8.759371852,-1024,0,0
6797,8.760888889,-3072,0,0
6798,8.762405926,-1024,0,0
6799,8.763922963,-2048,0,0
6800,8.765440000,0,0,0
6801,8.766957037,-1024,0,0
6802,8.768474074,-2048,0,0
6803,8.769991111,-3072,0,0
6804,8.771508148,-2048,0,0
6805,8.773025185,-3072,0,0
6806,8.774542222,-1024,0,0
6807,8.776059259,-3072,0,0
6808,8.777576296,-2048,0,0
6809,8.779093333,-1024,0,0
6810,8.780610370,0,0,0
6811,8.782127407,-2048,0,0
6812,8.783644444,-5120,0,0
6813,8.785161481,-3072,0,0
6814,8.786678519,-5120,0,0
6815,8.788195556,-3072,0,0
6816,8.789712593,-3072,0,0
6817,8.791229630,-3072,0,0
6818,8.792746667,-4096,0,0
6819,8.794263704,-5120,0,0
6820,8.795780741,-7168,0,0
6821,8.797297778,-7168,0,0
6822,8.798814815,-6144,0,0
6823,8.800331852,-7168,0,0
6824,8.801848889,-7168,0,0
6825,8.803365926,-6144,0,0
6826,8.804882963,-8192,0,0
6827,8.806400000,-6144,0,0
6828,8.807917037,-3072,0,0
6829,8.809434074,-2048,0,0
6830,8.810951111,-3072,0,0
6831,8.812468148,-4096,0,0
6832,8.813985185,-4096,0,0
6833,8.815502222,-2048,0,0
6834,8.817019259,-1024,0,0
6835,8.818536296,-3072,0,0
6836,8.820053333,-3072,0,0
6837,8.821570370,-3072,0,0
6838,8.823087407,-3072,0,0
6839,8.824604444,-1024,0,0
6840,8.826121481,-1024,0,0
6841,8.827638519,-2048,0,0
6842,8.829155556,-2048,0,0
6843,8.830672593,-2048,0,0
6844,8.832189630,-4096,0,0
6845,8.833706667,-4096,0,0
6846,8.835223704,-2048,0,0
6847,8.836740741,-3072,0,0
6848,8.838257778,1024,0,0
6849,8.839774815,-3072,0,0
6850,8.841291852,-1024,0,0
6851,8.842808889,2048,0,0
6852,8.844325926,0,0,0
6853,8.845842963,-1024,0,0
6854,8.847360000,-1024,0,0
6855,8.848877037,2048,0,0
6856,8.850394074,2048,0,0
6857,8.851911111,3072,0,0
6858,8.853428148,5120,0,0
6859,8.854945185,3072,0,0
6860,8.856462222,2048,0,0
6861,8.857979259,3072,0,0
6862,8.859496296,0,0,0
6863,8.861013333,0,0,0
6864,8.862530370,0,0,0
6865,8.864047407,2048,0,0
6866,8.865564444,0,0,0
6867,8.867081481,1024,0,0
6868,8.868598519,2048,0,0
6869,8.870115556,0,0,0
6870,8.871632593,2048,0,0
6871,8.873149630,1024,0,0
6872,8.874666667,0,0,0
6873,8.876183704,1024,0,0
6874,8.877700741,3072,0,0
6875,8.879217778,1024,0,0
6876,8.880734815,1024,0,0
6877,8.882251852,-1024,0,0
6878,8.883768889,2048,0,0
6879,8.885285926,3072,0,0
6880,8.886802963,3072,0,0
6881,8.888320000,1024,0,0
6882,8.889837037,2048,0,0
6883,8.891354074,0,0,0
6884,8.892871111,0,0,0
6885,8.894388148,0,0,0
6886,8.895905185,-2048,0,0
6887,8.897422222,-2048,0,0
6888,8.898939259,-2048,0,0
6889,8.900456296,-3072,0,0
6890,8.901973333,-5120,0,0
6891,8.903490370,-5120,0,0
6892,8.905007407,-7168,0,0
6893,8.906524444,-7168,0,0
6894,8.908041481,-9216,0,0
6895,8.909558519,-7168,0,0
6896,8.911075556,-8192,0,0
6897,8.912592593,-7168,0,0
6898,8.914109630,-6144,0,0
6899,8.915626667,-6144,0,0
6900,8.917143704,-5120,0,0
6901,8.918660741,-7168,0,0
6902,8.920177778,-7168,0,0
6903,8.921694815,-7168,0,0
6904,8.923211852,-9216,0,0
6905,8.924728889,-8192,0,0
6906,8.926245926,-7168,0,0
6907,8.927762963,-7168,0,0
6908,8.929280000,-6144,0,0
6909,8.930797037,-6144,0,0
6910,8.932314074,-6144,0,0
6911,8.933831111,-6144,0,0
6912,8.935348148,-7168,0,0
6913,8.936865185,-4096,0,0
6914,8.938382222,-4096,0,0
6915,8.939899259,-4096,0,0
6916,8.941416296,-4096,0,0
6917,8.942933333,-3072,0,0
6918,8.944450370,-2048,0,0
6919,8.945967407,-3072,0,0
6920,8.947484444,0,0,0
6921,8.949001481,-2048,0,0
6922,8.950518519,-1024,0,0
6923,8.952035556,0,0,0
6924,8.953552593,-2048,0,0
6925,8.955069630,-3072,0,0
6926,8.956586667,1024,0,0
6927,8.958103704,-4096,0,0
6928,8.959620741,-5120,0,0
6929,8.961137778,-8192,0,0
6930,8.962654815,-4096,0,0
6931,8.964171852,-3072,0,0
6932,8.965688889,-4096,0,0
6933,8.967205926,-5120,0,0
6934,8.968722963,-2048,0,0
6935,8.970240000,-6144,0,0
6936,8.971757037,-5120,0,0
6937,8.973274074,-5120,0,0
6938,8.974791111,-7168,0,0
6939,8.976308148,-7168,0,0
6940,8.977825185,-5120,0,0
6941,8.979342222,-4096,0,0
6942,8.980859259,-4096,0,0
6943,8.982376296,-3072,0,0
6944,8.983893333,-3072,0,0
6945,8.985410370,1024,0,0
6946,8.986927407,0,0,0
6947,8.988444444,0,0,0
6948,8.989961481,-2048,0,0
6949,8.991478519,1024,0,0
6950,8.992995556,-1024,0,0
6951,8.994512593,2048,0,0
6952,8.996029630,2048,0,0
6953,8.997546667,2048,0,0
6954,8.999063704,2048,0,0
6955,9.000580741,0,0,0
6956,9.002097778,0,0,0
6957,9.003614815,0,0,0
6958,9.005131852,0,0,0
6959,9.006648889,0,0,0
6960,9.008165926,3072,0,0
6961,9.009682963,1024,0,0
6962,9.011200000,2048,0,0
6963,9.012717037,2048,0,0
6964,9.014234074,4096,0,0
6965,9.015751111,2048,0,0
6966,9.017268148,2048,0,0
6967,9.018785185,2048,0,0
6968,9.020302222,2048,0,0
6969,9.021819259,1024,0,0
6970,9.023336296,2048,0,0
6971,9.024853333,2048,0,0
6972,9.026370370,2048,0,0
6973,9.027887407,2048,0,0
6974,9.029404444,2048,0,0
6975,9.030921481,3072,0,0
6976,9.032438519,4096,0,0
6977,9.033955556,4096,0,0
6978,9.035472593,2048,0,0
6979,9.036989630,5120,0,0
6980,9.038506667,1024,0,0
6981,9.040023704,3072,0,0
6982,9.041540741,1024,0,0
6983,9.043057778,0,0,0
6984,9.044574815,3072,0,0
6985,9.046091852,1024,0,0
6986,9.047608889,2048,0,0
6987,9.049125926,1024,0,0
6988,9.050642963,2048,0,0
6989,9.052160000,1024,0,0
6990,9.053677037,2048,0,0
6991,9.055194074,1024,0,0
6992,9.056711111,0,0,0
6993,9.058228148,1024,0,0
6994,9.059745185,0,0,0
6995,9.061262222,2048,0,0
6996,9.062779259,0,0,0
6997,9.064296296,-3072,0,0
6998,9.065813333,-4096,0,0
6999,9.067330370,-5120,0,0
7000,9.068847407,-8192,0,0
7001,9.070364444,-8192,0,0
7002,9.071881481,-8192,0,0
7003,9.073398519,-7168,0,0
7004,9.074915556,-9216,0,0
7005,9.076432593,-6144,0,0
7006,9.077949630,-7168,0,0
7007,9.079466667,-7168,0,0
7008,9.080983704,-7168,0,0
7009,9.082500741,-8192,0,0
7010,9.084017778,-8192,0,0
7011,9.085534815,-9216,0,0
7012,9.087051852,-10240,0,0
7013,9.088568889,-7168,0,0
7014,9.090085926,-8192,0,0
7015,9.091602963,-8192,0,0
7016,9.093120000,-9216,0,0
7017,9.094637037,-8192,0,0
7018,9.096154074,-9216,0,0
7019,9.097671111,-9216,0,0
7020,9.099188148,-10240,0,0
7021,9.100705185,-8192,0,0
7022,9.102222222,-6144,0,0
7023,9.103739259,-7168,0,0
7024,9.105256296,-8192,0,0
7025,9.106773333,-10240,0,0
7026,9.108290370,-9216,0,0
7027,9.109807407,-9216,0,0
7028,9.111324444,-9216,0,0
7029,9.112841481,-7168,0,0
7030,9.114358519,-7168,0,0
7031,9.115875556,-5120,0,0
7032,9.117392593,-6144,0,0
7033,9.118909630,-5120,0,0
7034,9.120426667,-4096,0,0
7035,9.121943704,-3072,0,0
7036,9.123460741,-4096,0,0
7037,9.124977778,-1024,0,0
7038,9.126494815,-4096,0,0
7039,9.128011852,-2048,0,0
7040,9.129528889,-1024,0,0
7041,9.131045926,-2048,0,0
7042,9.132562963,1024,0,0
7043,9.134080000,1024,0,0
7044,9.135597037,3072,0,0
7045,9.137114074,1024,0,0
7046,9.138631111,4096,0,0
7047,9.140148148,2048,0,0
7048,9.141665185,2048,0,0
7049,9.143182222,1024,0,0
7050,9.144699259,0,0,0
7051,9.146216296,2048,0,0
7052,9.147733333,3072,0,0
7053,9.149250370,4096,0,0
7054,9.150767407,3072,0,0
7055,9.152284444,3072,0,0
7056,9.153801481,4096,0,0
7057,9.155318519,4096,0,0
7058,9.156835556,3072,0,0
7059,9.158352593,4096,0,0
7060,9.159869630,4096,0,0
7061,9.161386667,4096,0,0
7062,9.162903704,5120,0,0
7063,9.164420741,5120,0,0
7064,9.165937778,4096,0,0
7065,9.167454815,5120,0,0
7066,9.168971852,4096,0,0
7067,9.170488889,3072,0,0
7068,9.172005926,5120,0,0
7069,9.173522963,3072,0,0
7070,9.175040000,4096,0,0
7071,9.176557037,3072,0,0
7072,9.178074074,4096,0,0
7073,9.179591111,2048,0,0
7074,9.181108148,5120,0,0
7075,9.182625185,3072,0,0
7076,9.184142222,3072,0,0
7077,9.185659259,3072,0,0
7078,9.187176296,2048,0,0
7079,9.188693333,4096,0,0
7080,9.190210370,3072,0,0
7081,9.191727407,4096,0,0
7082,9.193244444,3072,0,0
7083,9.194761481,4096,0,0
7084,9.196278519,2048,0,0
7085,9.197795556,5120,0,0
7086,9.199312593,3072,0,0
7087,9.200829630,0,0,0
7088,9.202346667,2048,0,0
7089,9.203863704,1024,0,0
7090,9.205380741,4096,0,0
7091,9.206897778,1024,0,0
7092,9.208414815,3072,0,0
7093,9.209931852,4096,0,0
7094,9.211448889,2048,0,0
7095,9.212965926,1024,0,0
